2 0.000000 100.000000 391.401719
493 403 
1 -305.664859 0.000000 -350.690284 99.980083 0.000000 -1.744265 0.000094 
2 415.224588 0.000000 -350.690284 99.979610 0.000000 -1.774385 0.000093 
3 415.224588 0.000000 353.332572 99.989159 0.000000 -1.772894 -0.000098 
4 -305.664859 0.000000 353.332572 99.989376 0.000000 -1.744260 -0.000092 
5 54.779864 0.000000 1.321144 99.726784 0.000000 -5.436817 0.002501 
6 -305.664859 0.000000 1.321144 99.984755 0.000000 -1.738997 0.000002 
7 54.779864 0.000000 -350.690284 99.970350 0.000000 -1.758830 0.000284 
8 415.224588 0.000000 1.321144 99.953973 0.000000 -3.535641 -0.000330 
9 54.779864 0.000000 353.332572 99.998808 0.000000 -1.758633 -0.000285 
10 235.002226 0.000000 -174.684570 99.964431 0.000000 -1.853130 0.000368 
11 54.779864 0.000000 -174.684570 99.926288 0.000000 -1.796723 0.001151 
12 235.002226 0.000000 -350.690284 99.974446 0.000000 -1.770587 0.000198 
13 415.224588 0.000000 -174.684570 99.978420 0.000000 -1.856521 0.000087 
14 235.002226 0.000000 1.321144 99.952928 0.000000 -3.678820 -0.000412 
15 -125.442497 0.000000 -174.684570 99.966653 0.000000 -1.741098 0.000364 
16 -305.664859 0.000000 -174.684570 99.980277 0.000000 -1.741357 0.000091 
17 -125.442497 0.000000 -350.690284 99.974875 0.000000 -1.747487 0.000197 
18 -125.442497 0.000000 1.321144 99.985073 0.000000 -1.721098 0.000002 
19 235.002226 0.000000 177.326858 100.002442 0.000000 -1.849236 -0.000391 
20 54.779864 0.000000 177.326858 100.042133 0.000000 -1.796625 -0.001166 
21 415.224588 0.000000 177.326858 99.987866 0.000000 -1.846445 -0.000098 
22 235.002226 0.000000 353.332572 99.994478 0.000000 -1.769874 -0.000203 
23 144.891045 0.000000 -86.681713 99.911340 0.000000 -2.088309 0.001336 
24 54.779864 0.000000 -86.681713 99.793303 0.000000 -1.902149 0.003768 
25 144.891045 0.000000 -174.684570 99.944580 0.000000 -1.840798 0.000769 
26 235.002226 0.000000 -86.681713 99.959690 0.000000 -2.103584 0.000364 
27 144.891045 0.000000 1.321144 99.954705 0.000000 -3.790671 -0.000531 
28 -125.442497 0.000000 177.326858 100.002771 0.000000 -1.741266 -0.000359 
29 -305.664859 0.000000 177.326858 99.989200 0.000000 -1.741375 -0.000087 
30 -125.442497 0.000000 353.332572 99.994493 0.000000 -1.747465 -0.000195 
31 -35.331316 0.000000 -86.681713 99.917326 0.000000 -1.729724 0.001354 
32 -125.442497 0.000000 -86.681713 99.967772 0.000000 -1.729814 0.000345 
33 -35.331316 0.000000 -174.684570 99.946818 0.000000 -1.752865 0.000756 
34 -35.331316 0.000000 1.321144 99.988327 0.000000 -1.660681 -0.000042 
35 144.891045 0.000000 89.324001 100.051127 0.000000 -2.079946 -0.001455 
36 54.779864 0.000000 89.324001 100.170969 0.000000 -1.903455 -0.003785 
37 235.002226 0.000000 89.324001 100.000224 0.000000 -2.080732 -0.000437 
38 144.891045 0.000000 177.326858 100.022938 0.000000 -1.839212 -0.000797 
39 99.835455 0.000000 -42.680284 99.736919 0.000000 -2.592435 0.004583 
40 54.779864 0.000000 -42.680284 99.397544 0.000000 -2.113792 0.011566 
41 99.835455 0.000000 -86.681713 99.842768 0.000000 -2.042178 0.002725 
42 144.891045 0.000000 -42.680284 99.908401 0.000000 -2.589133 0.001161 
43 99.835455 0.000000 1.321144 99.975948 0.000000 -4.078244 -0.001182 
44 -35.331316 0.000000 89.324001 100.052773 0.000000 -1.731731 -0.001356 
45 -125.442497 0.000000 89.324001 100.001999 0.000000 -1.730120 -0.000339 
46 -35.331316 0.000000 177.326858 100.022340 0.000000 -1.753235 -0.000754 
47 9.724274 0.000000 -42.680284 99.769171 0.000000 -1.673153 0.004331 
48 -35.331316 0.000000 -42.680284 99.925051 0.000000 -1.689548 0.001213 
49 9.724274 0.000000 -86.681713 99.851462 0.000000 -1.769975 0.002655 
